fight,fighter,opponent,fighter_url,result,kd,sig. str.,sig. str. att,sig. str. %,total str.,total str. att,td,td att,td %,sub. att,rev.,ctrl,head,head att,body,body att,leg,leg att,distance,distance att,clinch,clinch att,ground,ground att
UFC Fight Night: Condit vs Alves: Jussier Formiga v Wilson Reis,Jussier Formiga,Wilson Reis,http://ufcstats.com/fighter-details/b102c26727306ab6,win,1.0,21.0,54.0,0.38,36.0,71.0,4.0,5.0,0.8,0.0,0.0,1.5166666666666666,19.0,52.0,1.0,1.0,1.0,1.0,16.0,46.0,1.0,3.0,4.0,5.0
UFC Fight Night: Condit vs Alves: Jussier Formiga v Wilson Reis,Wilson Reis,Jussier Formiga,http://ufcstats.com/fighter-details/5aedf14771ca82d2,loss,0.0,28.0,66.0,0.42,45.0,87.0,0.0,9.0,0.0,0.0,1.0,4.883333333333333,12.0,47.0,7.0,10.0,9.0,9.0,14.0,44.0,12.0,16.0,2.0,6.0
UFC Fight Night: Condit vs Alves: Carlos Condit v Thiago Alves,Carlos Condit,Thiago Alves,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,win,1.0,75.0,162.0,0.46,107.0,200.0,2.0,3.0,0.66,0.0,0.0,2.55,50.0,128.0,14.0,18.0,11.0,16.0,49.0,128.0,4.0,8.0,22.0,26.0
UFC Fight Night: Condit vs Alves: Carlos Condit v Thiago Alves,Thiago Alves,Carlos Condit,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,loss,0.0,34.0,69.0,0.49,35.0,70.0,0.0,0.0,,1.0,0.0,0.0833333333333333,11.0,43.0,6.0,6.0,17.0,20.0,33.0,66.0,1.0,3.0,0.0,0.0
UFC Fight Night: Condit vs Alves: Lucas Martins v Mirsad Bektic,Lucas Martins,Mirsad Bektic,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f,loss,0.0,7.0,23.0,0.3,11.0,27.0,0.0,0.0,,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0
UFC Fight Night: Condit vs Alves: Lucas Martins v Mirsad Bektic,Mirsad Bektic,Lucas Martins,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,win,1.0,39.0,69.0,0.56,78.0,123.0,3.0,5.0,0.6,0.0,0.0,4.833333333333333,38.0,68.0,1.0,1.0,0.0,0.0,8.0,17.0,0.0,0.0,31.0,52.0
UFC 187: Johnson vs Cormier: Anthony Johnson v Daniel Cormier,Anthony Johnson,Daniel Cormier,http://ufcstats.com/fighter-details/365fee2da473b177,loss,1.0,23.0,50.0,0.46,28.0,56.0,1.0,2.0,0.5,0.0,0.0,0.7166666666666667,18.0,45.0,3.0,3.0,2.0,2.0,15.0,38.0,7.0,11.0,1.0,1.0
UFC 187: Johnson vs Cormier: Anthony Johnson v Daniel Cormier,Daniel Cormier,Anthony Johnson,http://ufcstats.com/fighter-details/d967f0128c323de6,win,0.0,23.0,41.0,0.56,70.0,92.0,3.0,8.0,0.37,3.0,0.0,9.283333333333331,20.0,37.0,2.0,2.0,1.0,2.0,5.0,17.0,3.0,4.0,15.0,20.0
UFC 187: Johnson vs Cormier: Justin Scoggins v Josh Sampo,Justin Scoggins,Josh Sampo,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,win,0.0,64.0,128.0,0.5,64.0,128.0,1.0,2.0,0.5,0.0,0.0,0.5166666666666667,31.0,87.0,26.0,32.0,7.0,9.0,62.0,125.0,2.0,3.0,0.0,0.0
UFC 187: Johnson vs Cormier: Justin Scoggins v Josh Sampo,Josh Sampo,Justin Scoggins,http://ufcstats.com/fighter-details/f65dcb22dada2223,loss,0.0,35.0,91.0,0.38,72.0,129.0,1.0,7.0,0.14,0.0,0.0,1.45,17.0,58.0,10.0,23.0,8.0,10.0,28.0,80.0,6.0,10.0,1.0,1.0
UFC 187: Johnson vs Cormier: Uriah Hall v Rafael Natal,Uriah Hall,Rafael Natal,http://ufcstats.com/fighter-details/65578a75fa7900e3,loss,0.0,43.0,74.0,0.58,47.0,78.0,1.0,3.0,0.33,0.0,0.0,0.8666666666666667,15.0,40.0,15.0,21.0,13.0,13.0,41.0,70.0,2.0,4.0,0.0,0.0
UFC 187: Johnson vs Cormier: Uriah Hall v Rafael Natal,Rafael Natal,Uriah Hall,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,win,0.0,45.0,103.0,0.43,63.0,125.0,1.0,11.0,0.09,0.0,0.0,2.9166666666666665,15.0,62.0,6.0,14.0,24.0,27.0,31.0,85.0,14.0,17.0,0.0,1.0
UFC 187: Johnson vs Cormier: Islam Makhachev v Leo Kuntz,Islam Makhachev,Leo Kuntz,http://ufcstats.com/fighter-details/275aca31f61ba28c,win,0.0,32.0,50.0,0.64,53.0,80.0,3.0,5.0,0.6,1.0,0.0,3.0,27.0,44.0,3.0,4.0,2.0,2.0,17.0,29.0,9.0,14.0,6.0,7.0
UFC 187: Johnson vs Cormier: Islam Makhachev v Leo Kuntz,Leo Kuntz,Islam Makhachev,http://ufcstats.com/fighter-details/6905d45bd71b50a9,loss,0.0,7.0,25.0,0.28,11.0,30.0,0.0,0.0,,0.0,0.0,0.0,2.0,14.0,1.0,4.0,4.0,7.0,7.0,24.0,0.0,1.0,0.0,0.0
UFC 187: Johnson vs Cormier: Mike Pyle v Colby Covington,Mike Pyle,Colby Covington,http://ufcstats.com/fighter-details/f5990c11974d8e9c,loss,0.0,16.0,26.0,0.61,33.0,46.0,0.0,0.0,,2.0,1.0,0.7,10.0,16.0,5.0,9.0,1.0,1.0,7.0,16.0,2.0,3.0,7.0,7.0
UFC 187: Johnson vs Cormier: Mike Pyle v Colby Covington,Colby Covington,Mike Pyle,http://ufcstats.com/fighter-details/dc9572dd6ec74859,win,0.0,26.0,51.0,0.5,95.0,129.0,2.0,10.0,0.2,0.0,0.0,11.383333333333333,23.0,48.0,1.0,1.0,2.0,2.0,6.0,23.0,4.0,6.0,16.0,22.0
UFC 187: Johnson vs Cormier: Donald Cerrone v John Makdessi,Donald Cerrone,John Makdessi,http://ufcstats.com/fighter-details/1d00756835ca67c9,win,0.0,71.0,171.0,0.41,71.0,171.0,0.0,0.0,,0.0,0.0,0.0,43.0,140.0,5.0,8.0,23.0,23.0,69.0,168.0,2.0,3.0,0.0,0.0
UFC 187: Johnson vs Cormier: Donald Cerrone v John Makdessi,John Makdessi,Donald Cerrone,http://ufcstats.com/fighter-details/c21a036b4e012f1c,loss,0.0,72.0,129.0,0.55,72.0,129.0,0.0,0.0,,0.0,0.0,0.0,25.0,65.0,34.0,51.0,13.0,13.0,70.0,126.0,2.0,3.0,0.0,0.0
UFC 187: Johnson vs Cormier: Travis Browne v Andrei Arlovski,Travis Browne,Andrei Arlovski,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,loss,1.0,15.0,38.0,0.39,15.0,38.0,0.0,0.0,,0.0,0.0,0.1,9.0,31.0,4.0,5.0,2.0,2.0,13.0,35.0,1.0,1.0,1.0,2.0
UFC 187: Johnson vs Cormier: Travis Browne v Andrei Arlovski,Andrei Arlovski,Travis Browne,http://ufcstats.com/fighter-details/3738e68d2261e60f,win,1.0,51.0,85.0,0.6,51.0,85.0,0.0,0.0,,0.0,0.0,0.0833333333333333,42.0,73.0,7.0,10.0,2.0,2.0,20.0,43.0,28.0,39.0,3.0,3.0
UFC 187: Johnson vs Cormier: Dong Hyun Kim v Joshua Burkman,Dong Hyun Kim,Joshua Burkman,http://ufcstats.com/fighter-details/9bcf8603ceb25680,win,0.0,30.0,44.0,0.68,135.0,165.0,1.0,8.0,0.12,1.0,0.0,7.733333333333333,26.0,37.0,3.0,6.0,1.0,1.0,4.0,13.0,7.0,11.0,19.0,20.0
UFC 187: Johnson vs Cormier: Dong Hyun Kim v Joshua Burkman,Joshua Burkman,Dong Hyun Kim,http://ufcstats.com/fighter-details/6da99156486ed6c2,loss,0.0,20.0,44.0,0.45,21.0,46.0,0.0,2.0,0.0,0.0,0.0,1.3,9.0,29.0,4.0,7.0,7.0,8.0,11.0,26.0,9.0,18.0,0.0,0.0
UFC 187: Johnson vs Cormier: John Dodson v Zach Makovsky,John Dodson,Zach Makovsky,http://ufcstats.com/fighter-details/99506df1af6c8b3b,win,0.0,31.0,98.0,0.31,32.0,99.0,2.0,3.0,0.66,0.0,0.0,0.6333333333333333,13.0,76.0,11.0,14.0,7.0,8.0,19.0,77.0,12.0,20.0,0.0,1.0
UFC 187: Johnson vs Cormier: John Dodson v Zach Makovsky,Zach Makovsky,John Dodson,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30,loss,0.0,37.0,85.0,0.43,39.0,87.0,0.0,17.0,0.0,0.0,0.0,0.15,14.0,56.0,9.0,12.0,14.0,17.0,31.0,77.0,6.0,8.0,0.0,0.0
UFC 187: Johnson vs Cormier: Joseph Benavidez v John Moraga,Joseph Benavidez,John Moraga,http://ufcstats.com/fighter-details/80eacd4da0617c57,win,0.0,63.0,109.0,0.57,116.0,168.0,4.0,6.0,0.66,0.0,0.0,9.166666666666666,35.0,73.0,12.0,18.0,16.0,18.0,26.0,61.0,15.0,20.0,22.0,28.0
UFC 187: Johnson vs Cormier: Joseph Benavidez v John Moraga,John Moraga,Joseph Benavidez,http://ufcstats.com/fighter-details/92437c6775b3f7d1,loss,0.0,42.0,75.0,0.56,55.0,92.0,0.0,3.0,0.0,0.0,0.0,0.6833333333333333,14.0,42.0,21.0,26.0,7.0,7.0,21.0,51.0,17.0,19.0,4.0,5.0
UFC 187: Johnson vs Cormier: Chris Weidman v Vitor Belfort,Chris Weidman,Vitor Belfort,http://ufcstats.com/fighter-details/3a8176e15b9887c1,win,0.0,46.0,69.0,0.66,50.0,73.0,1.0,2.0,0.5,0.0,0.0,1.2166666666666668,46.0,67.0,0.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,43.0,57.0
UFC 187: Johnson vs Cormier: Chris Weidman v Vitor Belfort,Vitor Belfort,Chris Weidman,http://ufcstats.com/fighter-details/0ee783aa00e468f0,loss,0.0,18.0,32.0,0.56,19.0,36.0,0.0,0.0,,0.0,0.0,0.0,15.0,28.0,3.0,4.0,0.0,0.0,10.0,21.0,8.0,11.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Hyun Gyu Lim v Neil Magny,Hyun Gyu Lim,Neil Magny,http://ufcstats.com/fighter-details/203c957eac95dd87,loss,0.0,15.0,36.0,0.41,15.0,36.0,0.0,0.0,,0.0,0.0,0.5333333333333333,12.0,32.0,2.0,3.0,1.0,1.0,7.0,22.0,8.0,14.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Hyun Gyu Lim v Neil Magny,Neil Magny,Hyun Gyu Lim,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,win,0.0,43.0,75.0,0.57,64.0,102.0,2.0,4.0,0.5,0.0,1.0,3.1,34.0,64.0,2.0,4.0,7.0,7.0,8.0,22.0,9.0,11.0,26.0,42.0
UFC Fight Night: Edgar vs Faber: Guangyou Ning v Royston Wee,Guangyou Ning,Royston Wee,http://ufcstats.com/fighter-details/2c1170b825f58e57,win,0.0,46.0,92.0,0.5,77.0,130.0,2.0,2.0,1.0,0.0,0.0,3.183333333333333,30.0,68.0,8.0,13.0,8.0,11.0,39.0,82.0,0.0,1.0,7.0,9.0
UFC Fight Night: Edgar vs Faber: Guangyou Ning v Royston Wee,Royston Wee,Guangyou Ning,http://ufcstats.com/fighter-details/b9c03e7a4557e542,loss,0.0,18.0,32.0,0.56,29.0,43.0,0.0,0.0,,0.0,0.0,0.0,3.0,15.0,6.0,6.0,9.0,11.0,18.0,32.0,0.0,0.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Frankie Edgar v Urijah Faber,Frankie Edgar,Urijah Faber,http://ufcstats.com/fighter-details/f2688492b9a525a3,win,0.0,83.0,258.0,0.32,91.0,266.0,5.0,13.0,0.38,0.0,0.0,3.716666666666667,40.0,197.0,15.0,29.0,28.0,32.0,61.0,227.0,20.0,29.0,2.0,2.0
UFC Fight Night: Edgar vs Faber: Frankie Edgar v Urijah Faber,Urijah Faber,Frankie Edgar,http://ufcstats.com/fighter-details/78114b7199cef90c,loss,0.0,48.0,147.0,0.32,50.0,149.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,125.0,11.0,19.0,3.0,3.0,45.0,143.0,3.0,4.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Gegard Mousasi v Constantinos Philippou,Gegard Mousasi,Constantinos Philippou,http://ufcstats.com/fighter-details/232c582f29f8f65e,win,0.0,56.0,85.0,0.65,137.0,182.0,4.0,4.0,1.0,0.0,0.0,10.866666666666667,38.0,66.0,9.0,10.0,9.0,9.0,22.0,47.0,0.0,0.0,34.0,38.0
UFC Fight Night: Edgar vs Faber: Gegard Mousasi v Constantinos Philippou,Constantinos Philippou,Gegard Mousasi,http://ufcstats.com/fighter-details/05560764359161e4,loss,0.0,9.0,46.0,0.19,12.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,28.0,2.0,10.0,4.0,8.0,9.0,46.0,0.0,0.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Phillipe Nover v Yui Chul Nam,Phillipe Nover,Yui Chul Nam,http://ufcstats.com/fighter-details/64360e618823a8e4,win,0.0,12.0,24.0,0.5,54.0,74.0,6.0,12.0,0.5,0.0,0.0,6.333333333333333,7.0,18.0,4.0,5.0,1.0,1.0,3.0,10.0,7.0,9.0,2.0,5.0
UFC Fight Night: Edgar vs Faber: Phillipe Nover v Yui Chul Nam,Yui Chul Nam,Phillipe Nover,http://ufcstats.com/fighter-details/a00ec21cfbba17b6,loss,0.0,29.0,60.0,0.48,56.0,92.0,2.0,3.0,0.66,1.0,0.0,6.566666666666666,15.0,42.0,3.0,5.0,11.0,13.0,1.0,8.0,16.0,19.0,12.0,33.0
UFC Fight Night: Edgar vs Faber: Mark Munoz v Luke Barnatt,Mark Munoz,Luke Barnatt,http://ufcstats.com/fighter-details/179f1948dc234f1f,win,0.0,35.0,71.0,0.49,43.0,79.0,9.0,16.0,0.56,0.0,0.0,7.916666666666667,30.0,61.0,4.0,9.0,1.0,1.0,18.0,41.0,5.0,9.0,12.0,21.0
UFC Fight Night: Edgar vs Faber: Mark Munoz v Luke Barnatt,Luke Barnatt,Mark Munoz,http://ufcstats.com/fighter-details/172c2135e70f87b7,loss,0.0,42.0,96.0,0.43,98.0,154.0,1.0,2.0,0.5,0.0,0.0,0.0833333333333333,27.0,74.0,14.0,21.0,1.0,1.0,20.0,65.0,20.0,28.0,2.0,3.0
UFC Fight Night: Edgar vs Faber: Tae Hyun Bang v Jon Tuck,Tae Hyun Bang,Jon Tuck,http://ufcstats.com/fighter-details/9a2d3567abc02e34,loss,0.0,12.0,34.0,0.35,12.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,24.0,3.0,5.0,3.0,5.0,12.0,33.0,0.0,1.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Tae Hyun Bang v Jon Tuck,Jon Tuck,Tae Hyun Bang,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea,win,1.0,13.0,31.0,0.41,13.0,31.0,0.0,0.0,,1.0,0.0,1.0333333333333334,7.0,23.0,4.0,4.0,2.0,4.0,9.0,23.0,2.0,4.0,2.0,4.0
UFC Fight Night: Edgar vs Faber: Nolan Ticman v Yao Zhikui,Nolan Ticman,Yao Zhikui,http://ufcstats.com/fighter-details/9eb069062a0cfc13,loss,0.0,52.0,109.0,0.47,52.0,109.0,0.0,5.0,0.0,0.0,1.0,1.6333333333333333,24.0,73.0,6.0,12.0,22.0,24.0,20.0,73.0,25.0,28.0,7.0,8.0
UFC Fight Night: Edgar vs Faber: Nolan Ticman v Yao Zhikui,Yao Zhikui,Nolan Ticman,http://ufcstats.com/fighter-details/5ea918ea81b7dee2,win,0.0,9.0,108.0,0.08,12.0,112.0,1.0,6.0,0.16,0.0,0.0,0.65,7.0,104.0,1.0,3.0,1.0,1.0,6.0,100.0,3.0,8.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Zhang Lipeng v Kajan Johnson,Zhang Lipeng,Kajan Johnson,http://ufcstats.com/fighter-details/7b310409440c9102,loss,0.0,20.0,47.0,0.42,51.0,81.0,1.0,2.0,0.5,0.0,0.0,2.5166666666666666,6.0,31.0,4.0,4.0,10.0,12.0,13.0,32.0,6.0,8.0,1.0,7.0
UFC Fight Night: Edgar vs Faber: Zhang Lipeng v Kajan Johnson,Kajan Johnson,Zhang Lipeng,http://ufcstats.com/fighter-details/633a45d131192ffe,win,0.0,20.0,51.0,0.39,23.0,54.0,3.0,11.0,0.27,1.0,0.0,6.416666666666667,10.0,36.0,2.0,6.0,8.0,9.0,8.0,34.0,9.0,11.0,3.0,6.0
UFC Fight Night: Edgar vs Faber: Mark Eddiva v Levan Makashvili,Mark Eddiva,Levan Makashvili,http://ufcstats.com/fighter-details/40ff198adda94b9f,loss,0.0,32.0,77.0,0.41,36.0,82.0,0.0,4.0,0.0,0.0,0.0,0.45,5.0,41.0,11.0,13.0,16.0,23.0,19.0,62.0,13.0,15.0,0.0,0.0
UFC Fight Night: Edgar vs Faber: Mark Eddiva v Levan Makashvili,Levan Makashvili,Mark Eddiva,http://ufcstats.com/fighter-details/938ad489fb7a1f31,win,0.0,27.0,57.0,0.47,63.0,98.0,7.0,13.0,0.53,0.0,0.0,5.8,11.0,35.0,8.0,13.0,8.0,9.0,9.0,32.0,13.0,19.0,5.0,6.0
UFC Fight Night: Edgar vs Faber: Roldan Sangcha'an v Jon Delos Reyes,Roldan Sangcha'an,Jon Delos Reyes,http://ufcstats.com/fighter-details/57887765f831e228,loss,0.0,27.0,54.0,0.5,32.0,61.0,2.0,3.0,0.66,0.0,0.0,2.25,15.0,40.0,8.0,10.0,4.0,4.0,12.0,31.0,11.0,16.0,4.0,7.0
UFC Fight Night: Edgar vs Faber: Roldan Sangcha'an v Jon Delos Reyes,Jon Delos Reyes,Roldan Sangcha'an,http://ufcstats.com/fighter-details/0d0351c20169a499,win,1.0,23.0,54.0,0.42,36.0,67.0,1.0,1.0,1.0,3.0,1.0,4.333333333333333,18.0,46.0,4.0,7.0,1.0,1.0,7.0,26.0,5.0,8.0,11.0,20.0
UFC Fight Night: Edgar vs Faber: Li Jingliang v Dhiego Lima,Li Jingliang,Dhiego Lima,http://ufcstats.com/fighter-details/e64b96c07d7ce999,win,1.0,13.0,39.0,0.33,13.0,39.0,0.0,0.0,,0.0,0.0,0.2,13.0,38.0,0.0,0.0,0.0,1.0,4.0,24.0,0.0,0.0,9.0,15.0
UFC Fight Night: Edgar vs Faber: Li Jingliang v Dhiego Lima,Dhiego Lima,Li Jingliang,http://ufcstats.com/fighter-details/e9213f53ddeca978,loss,0.0,6.0,16.0,0.37,6.0,16.0,0.0,0.0,,0.0,0.0,0.0,5.0,14.0,1.0,2.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Anthony Perosh v Sean O'Connell,Anthony Perosh,Sean O'Connell,http://ufcstats.com/fighter-details/4b4753d19489297f,loss,0.0,3.0,5.0,0.6,3.0,5.0,0.0,0.0,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Anthony Perosh v Sean O'Connell,Sean O'Connell,Anthony Perosh,http://ufcstats.com/fighter-details/cb52f9490c2dc069,win,0.0,20.0,38.0,0.52,20.0,38.0,0.0,0.0,,0.0,0.0,0.0,18.0,33.0,1.0,4.0,1.0,1.0,9.0,21.0,11.0,17.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Alex Chambers v Kailin Curran,Alex Chambers,Kailin Curran,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d,win,0.0,44.0,109.0,0.4,53.0,121.0,2.0,5.0,0.4,2.0,0.0,0.9666666666666668,18.0,63.0,14.0,21.0,12.0,25.0,34.0,88.0,10.0,21.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Alex Chambers v Kailin Curran,Kailin Curran,Alex Chambers,http://ufcstats.com/fighter-details/05b43e0ead3df345,loss,0.0,81.0,190.0,0.42,123.0,239.0,2.0,4.0,0.5,0.0,0.0,4.666666666666667,50.0,146.0,13.0,22.0,18.0,22.0,54.0,140.0,18.0,37.0,9.0,13.0
UFC Fight Night: Miocic vs Hunt: Daniel Kelly v Sam Alvey,Daniel Kelly,Sam Alvey,http://ufcstats.com/fighter-details/bdcbb976816fd256,loss,0.0,2.0,8.0,0.25,2.0,8.0,0.0,0.0,,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Daniel Kelly v Sam Alvey,Sam Alvey,Daniel Kelly,http://ufcstats.com/fighter-details/d156513a19acf856,win,1.0,8.0,13.0,0.61,8.0,13.0,0.0,0.0,,0.0,0.0,0.0666666666666666,8.0,13.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,2.0,2.0
UFC Fight Night: Miocic vs Hunt: Alptekin Ozkilic v Ben Nguyen,Alptekin Ozkilic,Ben Nguyen,http://ufcstats.com/fighter-details/e18a19001a3f7c7d,loss,0.0,15.0,49.0,0.3,28.0,62.0,1.0,3.0,0.33,0.0,0.0,1.6333333333333333,13.0,45.0,2.0,4.0,0.0,0.0,7.0,32.0,3.0,6.0,5.0,11.0
UFC Fight Night: Miocic vs Hunt: Alptekin Ozkilic v Ben Nguyen,Ben Nguyen,Alptekin Ozkilic,http://ufcstats.com/fighter-details/840d2c82ea68b9aa,win,2.0,27.0,60.0,0.45,27.0,60.0,0.0,1.0,0.0,0.0,0.0,0.3833333333333333,18.0,49.0,2.0,2.0,7.0,9.0,18.0,48.0,1.0,3.0,8.0,9.0
UFC Fight Night: Miocic vs Hunt: Hatsu Hioki v Dan Hooker,Hatsu Hioki,Dan Hooker,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2,loss,0.0,32.0,92.0,0.34,38.0,98.0,2.0,5.0,0.4,0.0,0.0,2.0,23.0,70.0,8.0,21.0,1.0,1.0,32.0,92.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Hatsu Hioki v Dan Hooker,Dan Hooker,Hatsu Hioki,http://ufcstats.com/fighter-details/193b9d1858bc4df3,win,1.0,21.0,61.0,0.34,34.0,74.0,0.0,0.0,,0.0,1.0,0.15,18.0,49.0,1.0,4.0,2.0,8.0,17.0,55.0,2.0,3.0,2.0,3.0
UFC Fight Night: Miocic vs Hunt: Dylan Andrews v Brad Scott,Dylan Andrews,Brad Scott,http://ufcstats.com/fighter-details/00debc804e2b1cd4,loss,2.0,25.0,56.0,0.44,32.0,63.0,1.0,2.0,0.5,1.0,0.0,0.7166666666666667,10.0,36.0,11.0,14.0,4.0,6.0,11.0,37.0,12.0,17.0,2.0,2.0
UFC Fight Night: Miocic vs Hunt: Dylan Andrews v Brad Scott,Brad Scott,Dylan Andrews,http://ufcstats.com/fighter-details/34e552520a934063,win,0.0,42.0,75.0,0.56,64.0,100.0,1.0,4.0,0.25,1.0,1.0,5.083333333333333,35.0,66.0,7.0,9.0,0.0,0.0,17.0,40.0,17.0,26.0,8.0,9.0
UFC Fight Night: Miocic vs Hunt: Kyle Noke v Jonavin Webb,Kyle Noke,Jonavin Webb,http://ufcstats.com/fighter-details/7339d340aa2889cb,win,0.0,31.0,82.0,0.37,44.0,98.0,0.0,0.0,,0.0,1.0,2.083333333333333,13.0,53.0,2.0,2.0,16.0,27.0,22.0,62.0,0.0,0.0,9.0,20.0
UFC Fight Night: Miocic vs Hunt: Kyle Noke v Jonavin Webb,Jonavin Webb,Kyle Noke,http://ufcstats.com/fighter-details/f40ec51dd4de47c3,loss,1.0,23.0,67.0,0.34,33.0,80.0,2.0,8.0,0.25,2.0,0.0,3.0,19.0,56.0,2.0,6.0,2.0,5.0,18.0,56.0,3.0,7.0,2.0,4.0
UFC Fight Night: Miocic vs Hunt: Stipe Miocic v Mark Hunt,Stipe Miocic,Mark Hunt,http://ufcstats.com/fighter-details/d28dee5c705991df,win,0.0,113.0,180.0,0.62,361.0,464.0,6.0,8.0,0.75,0.0,0.0,16.483333333333334,105.0,172.0,7.0,7.0,1.0,1.0,48.0,95.0,8.0,18.0,57.0,67.0
UFC Fight Night: Miocic vs Hunt: Stipe Miocic v Mark Hunt,Mark Hunt,Stipe Miocic,http://ufcstats.com/fighter-details/eef9b891edbd4604,loss,0.0,33.0,96.0,0.34,46.0,109.0,0.0,0.0,,0.0,0.0,0.0,29.0,89.0,0.0,2.0,4.0,5.0,30.0,90.0,3.0,6.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Brad Tavares v Robert Whittaker,Brad Tavares,Robert Whittaker,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,loss,0.0,2.0,7.0,0.28,2.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Brad Tavares v Robert Whittaker,Robert Whittaker,Brad Tavares,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,win,1.0,10.0,14.0,0.71,10.0,14.0,0.0,0.0,,0.0,0.0,0.0666666666666666,9.0,12.0,0.0,1.0,1.0,1.0,7.0,11.0,0.0,0.0,3.0,3.0
UFC Fight Night: Miocic vs Hunt: Bec Rawlings v Lisa Ellis,Bec Rawlings,Lisa Ellis,http://ufcstats.com/fighter-details/907e60fd13407e1e,win,0.0,21.0,40.0,0.52,33.0,55.0,0.0,0.0,,1.0,0.0,2.2333333333333334,17.0,35.0,4.0,5.0,0.0,0.0,4.0,14.0,10.0,15.0,7.0,11.0
UFC Fight Night: Miocic vs Hunt: Bec Rawlings v Lisa Ellis,Lisa Ellis,Bec Rawlings,http://ufcstats.com/fighter-details/77350fd0e6d1dba8,loss,0.0,7.0,17.0,0.41,8.0,18.0,1.0,3.0,0.33,0.0,0.0,1.3,6.0,14.0,1.0,3.0,0.0,0.0,2.0,9.0,3.0,6.0,2.0,2.0
UFC Fight Night: Miocic vs Hunt: Vik Grujic v Brendan O'Reilly,Vik Grujic,Brendan O'Reilly,http://ufcstats.com/fighter-details/1e7483dbff40b84b,loss,0.0,59.0,106.0,0.55,103.0,156.0,1.0,3.0,0.33,1.0,0.0,5.016666666666667,42.0,89.0,15.0,15.0,2.0,2.0,18.0,40.0,41.0,66.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Vik Grujic v Brendan O'Reilly,Brendan O'Reilly,Vik Grujic,http://ufcstats.com/fighter-details/494b0bfdbac74502,win,0.0,42.0,85.0,0.49,83.0,127.0,6.0,10.0,0.6,1.0,0.0,7.633333333333333,23.0,59.0,15.0,22.0,4.0,4.0,11.0,30.0,27.0,51.0,4.0,4.0
UFC Fight Night: Miocic vs Hunt: Jake Matthews v James Vick,Jake Matthews,James Vick,http://ufcstats.com/fighter-details/a845f0735bc67405,loss,0.0,4.0,28.0,0.14,4.0,28.0,1.0,2.0,0.5,0.0,0.0,1.5,4.0,25.0,0.0,3.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0
UFC Fight Night: Miocic vs Hunt: Jake Matthews v James Vick,James Vick,Jake Matthews,http://ufcstats.com/fighter-details/6256b2b1562cb8e1,win,0.0,10.0,26.0,0.38,19.0,35.0,0.0,1.0,0.0,1.0,0.0,0.1166666666666666,5.0,17.0,2.0,4.0,3.0,5.0,8.0,24.0,2.0,2.0,0.0,0.0
